Date,AAPL,MSFT,TSLA,BND,AGG,TLT,BTC-USD,ETH-USD
2020-04-28,67.44044494628906,161.97438049316406,51.27466583251953,74.81025695800781,100.87864685058594,145.65228271484375,7807.05859375,198.41539001464844
2020-04-29,69.65553283691406,169.2427520751953,53.367332458496094,74.86156463623047,100.94750213623047,144.896484375,8801.0380859375,216.96823120117188
2020-04-30,71.12501525878906,170.94065856933594,52.12533187866211,74.80174255371094,100.72380828857422,143.20458984375,8658.5537109375,207.60205078125
2020-05-01,69.97994232177734,166.51473999023438,46.75466537475586,74.77090454101562,100.72898864746094,144.43084716796875,8864.7666015625,214.21910095214844
2020-05-04,70.97007751464844,170.5877227783203,50.74599838256836,74.84796905517578,100.8152084350586,143.75149536132812,8912.654296875,208.17401123046875
2020-05-05,72.03526306152344,172.4191436767578,51.2140007019043,74.77947235107422,100.73761749267578,142.83132934570312,9003.0703125,206.77439880371094
2020-05-06,72.7784423828125,174.11700439453125,52.172000885009766,74.4454345703125,100.3325424194336,140.52662658691406,9268.76171875,204.0557861328125
2020-05-07,73.53132629394531,175.12811279296875,52.00266647338867,74.68521118164062,100.64281463623047,142.87432861328125,9951.5185546875,212.28941345214844
2020-05-08,75.2815170288086,176.158203125,54.62799835205078,74.47109985351562,100.3756103515625,141.01683044433594,9842.666015625,212.9915771484375
2020-05-11,76.46609497070312,178.1232147216797,54.08599853515625,74.2398681640625,100.07396697998047,139.9160614013672,8601.7958984375,185.912841796875
2020-05-12,75.59222412109375,174.08834838867188,53.96066665649414,74.47967529296875,100.3325424194336,141.35220336914062,8804.4775390625,189.3125
2020-05-13,74.67950439453125,171.45574951171875,52.73066711425781,74.56531524658203,100.49629211425781,142.34115600585938,9269.9873046875,199.1932830810547
2020-05-14,75.13829040527344,172.19976806640625,53.55533218383789,74.77090454101562,100.80655670166016,143.7342529296875,9733.7216796875,202.9490966796875
2020-05-15,74.69407653808594,174.70843505859375,53.27799987792969,74.8137435913086,100.86687469482422,143.3645782470703,9328.197265625,195.62266540527344
2020-05-18,76.4539566040039,176.377685546875,54.242000579833984,74.67668914794922,100.72039794921875,140.2169952392578,9726.5751953125,214.52505493164062
2020-05-19,76.01216888427734,175.15673828125,53.867332458496094,74.77090454101562,100.83243560791016,140.7416229248047,9729.0380859375,213.45111083984375
2020-05-20,77.49047088623047,177.5862274169922,54.37066650390625,74.9678955078125,101.09098815917969,141.16297912597656,9522.9814453125,210.09674072265625
2020-05-21,76.91271209716797,175.45321655273438,55.17333221435547,75.04496765136719,101.16856384277344,141.51551818847656,9081.76171875,199.88360595703125
2020-05-22,77.40792083740234,175.52976989746094,54.45866775512695,75.0706787109375,101.22026824951172,142.36697387695312,9182.5771484375,207.169189453125
2020-05-26,76.88360595703125,173.6741485595703,54.591331481933594,75.0278091430664,101.0565185546875,140.4578399658203,8835.052734375,201.90231323242188
2020-05-27,77.21859741210938,173.90365600585938,54.68199920654297,75.06210327148438,101.20306396484375,140.1997833251953,9181.017578125,208.86343383789062
2020-05-28,77.25259399414062,173.51148986816406,53.72066879272461,75.08782196044922,101.13408660888672,139.68386840820312,9525.7509765625,219.84042358398438
2020-05-29,77.17732238769531,175.28103637695312,55.66666793823242,75.30193328857422,101.40127563476562,140.681396484375,9439.1240234375,220.6751251220703
2020-06-01,78.1264419555664,174.87930297851562,59.87333297729492,75.24102020263672,101.34427642822266,139.7342987060547,10167.2685546875,246.99176025390625
2020-06-02,78.48812866210938,176.868896484375,58.770668029785156,75.3010482788086,101.43064880371094,139.22621154785156,9529.8037109375,237.21905517578125
2020-06-03,78.92021942138672,177.29928588867188,58.86399841308594,75.12942504882812,101.18023681640625,137.37489318847656,9656.7177734375,244.1793212890625
2020-06-04,78.24054718017578,174.96536254882812,57.62533187866211,74.94922637939453,100.87803649902344,135.38580322265625,9800.63671875,244.4263916015625
2020-06-05,80.46890258789062,179.05931091308594,59.04399871826172,74.94066619873047,100.93846893310547,134.42147827148438,9665.533203125,241.22198486328125
2020-06-08,80.94467163085938,180.1688690185547,63.327999114990234,75.01789855957031,101.05072784423828,134.93809509277344,9771.4892578125,246.30990600585938
2020-06-09,83.50074768066406,181.5461883544922,62.711334228515625,75.06935119628906,101.18023681640625,136.47079467773438,9795.7001953125,244.9114532470703
2020-06-10,85.64901733398438,188.28004455566406,68.336669921875,75.38688659667969,101.59471130371094,138.49427795410156,9870.0947265625,247.4449462890625
2020-06-11,81.5369873046875,178.16970825195312,64.85600280761719,75.24958801269531,101.42201232910156,141.11195373535156,9321.78125,231.70266723632812
2020-06-12,82.24090576171875,179.5758056640625,62.35200119018555,75.32682037353516,101.5256118774414,139.75146484375,9480.84375,237.4932098388672
2020-06-15,83.25799560546875,180.72360229492188,66.05999755859375,75.48126983642578,101.86233520507812,139.82894897460938,9450.7021484375,229.9289093017578
2020-06-16,85.46453857421875,185.15228271484375,65.47533416748047,75.38688659667969,101.66375732421875,137.6848907470703,9538.0244140625,234.41616821289062
2020-06-17,85.34556579589844,185.79312133789062,66.11933135986328,75.40402221679688,101.57743835449219,138.25323486328125,9480.2548828125,233.0282745361328
2020-06-18,85.37958526611328,187.78268432617188,66.9306640625,75.4898452758789,101.6810531616211,139.71694946289062,9411.8408203125,232.10116577148438
2020-06-19,84.89164733886719,186.66354370117188,66.72666931152344,75.5156021118164,101.71556854248047,139.82894897460938,9288.0185546875,227.13829040527344
2020-06-22,87.11274719238281,191.84786987304688,66.28800201416016,75.4898452758789,101.68964385986328,139.8461456298828,9648.7177734375,242.53318786621094
2020-06-23,88.97212982177734,193.12960815429688,66.78533172607422,75.45550537109375,101.67239379882812,138.89036560058594,9629.658203125,244.14215087890625
2020-06-24,87.40160369873047,189.236572265625,64.0566635131836,75.4640884399414,101.6551284790039,140.38002014160156,9313.6103515625,235.7724609375
2020-06-25,88.56190490722656,191.62786865234375,65.73200225830078,75.54134368896484,101.77601623535156,140.7847442626953,9264.8134765625,232.94448852539062
2020-06-26,85.84077453613281,187.792236328125,63.982666015625,75.67864990234375,101.89688873291016,142.2915802001953,9162.91796875,229.6680450439453
2020-06-29,87.8191146850586,189.81045532226562,67.29000091552734,75.73014068603516,101.98326110839844,141.8438720703125,9190.8544921875,228.1948699951172
2020-06-30,88.55221557617188,194.66001892089844,71.98733520507812,75.8073501586914,102.0696029663086,141.15499877929688,9137.9931640625,226.31500244140625
2020-07-01,88.38470458984375,195.79824829101562,74.64199829101562,75.8262939453125,102.12410736083984,140.8808135986328,9228.3251953125,231.11341857910156
2020-07-02,88.38470458984375,197.29039001464844,80.57733154296875,75.94661712646484,102.24520874023438,141.02734375,9123.41015625,229.39219665527344
2020-07-06,90.74900817871094,201.53733825683594,91.43866729736328,75.92082977294922,102.23654174804688,140.4498291015625,9375.474609375,241.51022338867188
2020-07-07,90.46743774414062,199.19387817382812,92.65733337402344,76.04117584228516,102.39225769042969,142.4239959716797,9252.27734375,239.07553100585938
2020-07-08,92.5744400024414,203.57469177246094,91.05867004394531,75.99822998046875,102.35768127441406,141.85498046875,9428.3330078125,246.67001342773438
2020-07-09,92.9725341796875,204.99993896484375,92.9520034790039,76.20454406738281,102.62582397460938,144.1136474609375,9277.9677734375,243.01596069335938
2020-07-10,93.13516998291016,204.37818908691406,102.97666931152344,76.11857604980469,102.50473022460938,143.38951110839844,9278.8076171875,240.9849853515625
2020-07-13,92.70550537109375,198.0652313232422,99.80400085449219,76.15296936035156,102.49609375,143.86363220214844,9243.6142578125,239.60458374023438
2020-07-14,94.23963165283203,199.28956604003906,101.12000274658203,76.24754333496094,102.66047668457031,144.07057189941406,9243.2138671875,240.21148681640625
2020-07-15,94.88776397705078,198.99302673339844,103.06732940673828,76.2561264038086,102.66910552978516,143.39816284179688,9192.8369140625,238.42352294921875
2020-07-16,93.72018432617188,195.05213928222656,100.04266357421875,76.30768585205078,102.7383041381836,144.0791473388672,9132.2275390625,233.64088439941406
2020-07-17,93.53083038330078,194.05738830566406,100.05599975585938,76.38507843017578,102.84210205078125,143.77745056152344,9151.392578125,232.77308654785156
2020-07-20,95.50188446044922,202.39820861816406,109.53333282470703,76.46243286132812,102.95455932617188,144.13088989257812,9164.2314453125,236.15316772460938
2020-07-21,94.18382263183594,199.67218017578125,104.55733489990234,76.50543975830078,103.01515197753906,144.2170867919922,9374.8876953125,245.0167236328125
2020-07-22,94.4483871459961,202.54168701171875,106.15533447265625,76.60859680175781,103.10164642333984,144.6481475830078,9525.36328125,262.1906433105469
2020-07-23,90.14942932128906,193.73219299316406,100.87133026123047,76.67740631103516,103.22274780273438,146.33779907226562,9581.072265625,274.6890563964844
2020-07-24,89.92611694335938,192.5460662841797,94.46666717529297,76.66014099121094,103.18815612792969,146.3291778564453,9536.892578125,279.2154235839844
2020-07-27,92.057373046875,194.9852752685547,102.63999938964844,76.60859680175781,103.11897277832031,145.78610229492188,10990.873046875,321.51409912109375
2020-07-28,90.54511260986328,193.2348175048828,98.43267059326172,76.64300537109375,103.18815612792969,146.794677734375,10912.8232421875,316.6572570800781
2020-07-29,92.28070831298828,195.1860809326172,99.94066619873047,76.76336669921875,103.30928802490234,146.54470825195312,11100.4677734375,318.1908874511719
2020-07-30,93.3973159790039,195.03302001953125,99.16600036621094,76.80632019042969,103.38713836669922,147.51022338867188,11111.2138671875,334.5866394042969
2020-07-31,103.17498779296875,196.09478759765625,95.38400268554688,76.90948486328125,103.43037414550781,147.4153594970703,11323.466796875,345.5546569824219
2020-08-03,105.77472686767578,207.1233367919922,99.0,76.8827896118164,103.47113800048828,146.67320251464844,11246.3486328125,386.295166015625
2020-08-04,106.48112487792969,204.0147247314453,99.13333129882812,77.04643249511719,103.67046356201172,148.07130432128906,11205.892578125,389.87548828125
2020-08-05,106.86705780029297,203.67991638183594,99.00133514404297,76.94307708740234,103.47113800048828,146.77679443359375,11747.0224609375,401.590576171875
2020-08-06,110.5955810546875,206.941650390625,99.30533599853516,77.0636215209961,103.61842346191406,147.59666442871094,11779.7734375,394.9619445800781
2020-08-07,108.08112335205078,203.23992919921875,96.84733581542969,76.9775390625,103.49712371826172,146.61276245117188,11601.47265625,379.5128479003906
2020-08-10,109.65206146240234,199.19387817382812,94.57133483886719,76.89141082763672,103.40180969238281,145.95677185058594,11878.111328125,395.8875732421875
2020-08-11,106.39099884033203,194.53567504882812,91.6259994506836,76.62443542480469,103.11580657958984,144.22216796875,11410.525390625,380.3840637207031
2020-08-12,109.92683410644531,200.09300231933594,103.65066528320312,76.42636108398438,102.9078140258789,142.91033935546875,11584.9345703125,391.024169921875
2020-08-13,111.87226104736328,199.624267578125,108.06666564941406,76.17659759521484,102.52653503417969,141.38279724121094,11784.1376953125,428.7417907714844
2020-08-14,111.77257537841797,199.81558227539062,110.04733276367188,76.09048461914062,102.43121337890625,140.83047485351562,11768.87109375,437.3978271484375
2020-08-17,111.48075103759766,201.13558959960938,122.3759994506836,76.1852035522461,102.56988525390625,141.18434143066406,12254.40234375,429.53125
2020-08-18,112.40971374511719,202.29293823242188,125.80599975585938,76.28853607177734,102.7171630859375,142.19406127929688,11991.2333984375,423.6693115234375
2020-08-19,112.5507583618164,201.06568908691406,125.23533630371094,76.15940856933594,102.5611801147461,141.30514526367188,11758.283203125,406.4637756347656
2020-08-20,115.0481948852539,205.74476623535156,133.45533752441406,76.28853607177734,102.7431640625,142.58238220214844,11878.3720703125,416.4397888183594
2020-08-21,120.9769058227539,204.2489776611328,136.6653289794922,76.45220184326172,102.84717559814453,143.43678283691406,11592.4892578125,389.1263427734375
2020-08-24,122.42384338378906,204.8914031982422,134.27999877929688,76.36605834960938,102.80382537841797,143.20379638671875,11774.595703125,408.1441955566406
2020-08-25,121.41949462890625,207.5569305419922,134.8893280029297,76.21965026855469,102.5871810913086,142.10772705078125,11366.134765625,384.00103759765625
2020-08-26,123.0706787109375,212.04425048828125,143.54466247558594,76.17659759521484,102.56988525390625,141.56402587890625,11488.36328125,386.46612548828125
2020-08-27,121.59945678710938,217.2506866455078,149.25,75.90096282958984,102.21455383300781,139.1561737060547,11323.3974609375,382.63262939453125
2020-08-28,121.40247344970703,219.4847412109375,147.55999755859375,75.96127319335938,102.35322570800781,139.0525665283203,11542.5,395.8746643066406
